gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g4932	1291.34647624705	0.00714892745011241	0.116978304057444	0.0611138570738027	0.95126853343052	0.997046674962578
g4933	89.0141707815967	0.745553709854175	0.250483394536547	2.97599218276894	0.00292042306183281	0.044897620374004
g4934	53.3463745427664	0.264561451314004	0.327672493331195	0.807460203966885	0.419401393460928	0.904731204221499
g4935	5.85955291801689	0.133051145413951	0.429299784644234	0.310289377340426	0.756340908446501	0.989477406325243
g4936	61.6664366154545	0.838158471693633	0.467970406384233	1.839953964175	0.0657749962909395	0.46829548641327
g4937	963.880835371866	-0.046199000559971	0.233046262408132	-0.198238067815421	0.842858804644259	0.994714756811023
g4938	767.830442203486	-0.172609395369201	0.289397362872747	-0.596445583216866	0.550877596494516	0.951840404358876
g4939	747.661131809712	0.353218538397569	0.22006850599362	1.60504270916343	0.108484405934332	0.603544745506529
g4940	1153.33597533876	0.0214966211691427	0.12576455889038	0.170927907424923	0.864280452621293	0.997046674962578
g4941	35.4478662219972	0.28643695227399	0.272730017161706	1.05030999795587	0.293575609960102	0.854041716073951
g4942	267.026564030991	0.395474199061993	0.21599134828649	1.83089455853046	0.067116282691671	0.473461088063474
g4943	3.84568380639693	-0.0614102627102782	0.447144186171579	-0.137175026442233	0.890892450298462	0.997046674962578
g4944	426.728617737183	-0.0188337392179064	0.199368804980646	-0.0944662931779124	0.924738756824029	0.997046674962578
g4945	424.689906542812	-0.0501451816889497	0.238580478290148	-0.210180308208582	0.833526948072434	0.994062393894967
g4946	28.9557495382698	-0.116533595381482	0.468419154299527	-0.248853154579384	0.803474372711691	0.99336943355209
g4947	1485.89816761705	-0.130137316542083	0.131226030221219	-0.991699155072751	0.321344303350679	0.866787520491361
